objectid,id,telephone,website
5954,4322191,(703) 670-1310,www.sentara.com/northern-virginia
5955,16222134,NOT AVAILABLE,http://www.tricare.mil/mtf/facility.aspx?fid=304
5956,12723507,(757) 668-7000,www.chkd.org
5957,13223507,(757) 388-3000,http://www.sentara.com/hospitalsfacilities/hospitals/norfolkgeneral/pages/norfolkgeneral.aspx
5958,10823223,(804) 225-1700,http://richmond.bonsecours.com/find-a-facility-richmond-community-hospital.html
5959,11023225,(804) 320-3910,http://chippenhammed.com/
5960,4724070,(540) 375-4200,http://www.catawba.dmhmrsas.virginia.gov/
5961,13423602,(757) 886-6200,http://www.bonsecourshamptonroads.com/find-a-facility-mary-immaculate-hospital.html
5962,14123601,(757) 594-2000,www.riverside-online.com/rrmc
5963,15323454,(757) 395-8000,http://www.sentara.com/hospitalsfacilities/hospitals/beachgeneral/pages/virginiabeach.aspx
5964,12873763,(580) 822-4417,http://www.okeenehospital.com
5965,1222401,(540) 741-1100,http://www.marywashingtonhealthcare.com/
5966,9299352,(509) 943-9104,www.lourdeshealth.net
5967,9523860,(804) 541-1600,www.johnrandolphmed.com
5968,7124134,(540) 921-6000,http://www.carilionclinic.org/carilion/cgch
5969,15023061,(804) 693-8800,www.riverside-online.com/rwrh
5970,6324277,(276) 546-1440,"http://www.wellmont.org/news/our-facilities/hospitals-and-medical-centers/community/lee-regional/2013/lee-regional-closing-in-wake-of-healthcare-reform;-hospital-to-help-patients,-co-workers-transition.aspx"
5971,274104,(918) 744-2345,http://www.cccok.com/facilities/sapulpa.htm
5972,160670810,(225) 906-2999,http://www.theneuromedicalcenter.com
5973,15823434,(757) 934-4000,http://www.sentara.com/hospitalsfacilities/hospitals/obici/pages/obici.aspx
5974,8874102,(918) 994-8100,http://www.stjohnbrokenarrow.com
5975,9074055,(918) 274-5100,http://www.stjohnowasso.com
5976,8124151,(540) 483-5280,http://www.carilionclinic.org/carilion/franklin+memorial+hospital
5977,922601,(540) 536-8000,http://www.valleyhealthlink.com/wmc
5978,2583221,(208) 785-1200,http://healthandwelfare.idaho.gov
5979,3122042,(703) 776-4000,http://www.inova.org/patient-and-visitor-information/facilities/inova-fairfax-hospital/index.jsp
5980,2397477,NOT AVAILABLE,www.mckweb.com
5981,3097439,NOT AVAILABLE,http://www.peacehealth.org/peace-harbor/pages/default.aspx
5982,4397401,NOT AVAILABLE,http://www.peacehealth.org/sacred-heart-university-district/pages/default.aspx
5983,4297477,NOT AVAILABLE,http://www.peacehealth.org/sacred-heart-riverbend/pages/default.aspx
5984,2644024,(440) 285-6000,http://www.uhhospitals.org/geauga/
5985,146320105,(434) 957-2000,www.healthsouthnorthernvirginia.com
5986,148424457,(540) 862-6011,www.alleghanyregional.com
5987,148624354,(276) 378-1200,www.scchosp.org
5988,19020169,(571) 284-1000,www.novanthealth.org/haymarket
5989,19523185,(757) 585-2200,www.riversideonline.com/rdhw
5990,8523235,(804) 330-2000,http://chippenhammed.com/
5991,7224073,(540) 731-2000,http://www.carilionclinic.org/carilion/cnrv
5992,1205701,(802) 775-7111,http://www.rrmc.org/
5993,1305156,(802) 885-2151,http://www.springfieldhospital.org/
5994,7824013,(540) 981-7750,http://www.carilionclinic.org/crch/roanoke-community-hospital
5995,16843326,(419) 675-8141,http://www.hardinmemorial.org
5996,505401,(802) 847-0000,http://www.fletcherallen.org/
5997,605060,(802) 728-2304,https://giffordhealthcare.org/
5998,7298826,(509) 548-5815,http://www.cascademedical.org
5999,7898368,(360) 385-2200,www.jeffersonhealthcare.org
6000,3798668,(360) 256-2000,https://www.peacehealth.org/southwest-medical-center
6001,429944,(803) 943-2771,http://www.hamptonregional.com
6002,1529646,(864) 725-4111,http://www.selfregional.org
6003,1829615,(864) 675-4000,http://www.stfrancishealth.org/find-a-facility-st-francis-eastside.html
6004,10743210,(614) 293-9700,http://www.medicalcenter.osu.edu
6005,9643214,(614) 566-4408,https://www.ohiohealth.com/riverside/
6006,9738105,(901) 577-2700,http://www.saintfrancishosp.com
6007,187385212,(480) 410-4500,https://locations.dignityhealth.org/dignity-health-arizona-general-hospital-mesa?utm_source=localsearch&utm_medium=facility&utm_campaign=arizona&utm_term=dignityhealtharizonageneralhospital-mesa
6008,129605,(864) 455-7114,http://www.ghs.org/greenvillememorial
6009,8598944,(509) 837-1500,www.sunnysidehospital.com
6010,2298632,(360) 414-2000,https://www.peacehealth.org/st-john-medical-center
6011,162970445,(985) 882-0226,http://beaconbh.com/
6012,159570526,(337) 788-1328,NOT AVAILABLE
6013,160071301,(318) 767-2900,NOT AVAILABLE
6014,160571270,(318) 255-8085,NOT AVAILABLE
6015,7229303,(864) 560-6000,http://www.spartanburgregional.com
6016,13343452,(419) 734-3131,http://www.magruderhospital.com
6017,161970601,(337) 480-8990,NOT AVAILABLE
6018,9929162,(803) 896-3100,http://www.doc.sc.gov/institutions/turbeville.jsp
6019,162270505,(337) 769-4100,NOT AVAILABLE
6020,829150,(803) 774-9000,http://www.tuomey.com
6021,11798411,(253) 459-6633,http://www.multicare.org/allenmore/
6022,11498499,(253) 588-1711,www.fhshealth.org
6023,529621,(864) 512-1109,http://www.anmedhealth.org
6024,12715240,(412) 822-2222,http://www.pittsburgh.va.gov/
6025,4444111,(216) 476-4811,http://www.fairviewhospital.org
6026,154480909,(719) 365-5000,NOT AVAILABLE
6027,22115401,(724) 430-5080,http://www.uniontownhospital.com
6028,7744143,(440) 585-6500,www.uhhospitals.org/richmond
6029,9829409,(843) 953-6847,http://www.citadel.edu/root/infirmary-home
6030,6844115,(216) 861-6200,https://www.stvincentcharity.com/
6031,11244146,(440) 735-3900,http://www.uhhospitals.org/bedford
6032,1229536,(843) 774-4111,http://www.mcleodhealth.org/mcleod-dillon/mcleod-health-dillon-has-a-strong-history-in-the-dillon-community.html
6033,329532,(843) 777-1100,http://www.mcleodhealth.org/mcleod-darlington/the-choice-for-medical-excellence.html
6034,5129010,(803) 896-2400,http://www.doc.sc.gov/institutions/lee.jsp
6035,4329827,(803) 632-3311,http://www.allendalecountyhospital.com/
6036,4129406,(843) 847-4100,http://www.tridenthealthsystem.com
6037,1129203,(803) 865-4500,http://www.providencehospitals.com/providence_hospital_northeast
6038,3529203,(803) 935-0505,http://www.correctcaresolutions.com/our-services/crcc/
6039,5229210,(803) 896-8567,http://www.doc.sc.gov/institutions/brci.jsp
6040,7529108,(803) 276-7570,http://www.newberryhospital.org
6041,6229303,(864) 560-3263,http://www.srhs.com
6042,10329401,(843) 577-5011,http://www.charleston.va.gov/
6043,4729690,(864) 834-8013,http://www.springbrookbehavioral.com
6044,3329526,(843) 347-8871,http://lighthousecarecenterofconway.com/
6045,10629506,(843) 674-2500,http://www.carolinashospital.com/
6046,10729212,(803) 907-7011,https://www.palmettohealth.org/locations-directions/hospitals/palmetto-health-baptist-parkridge
6047,7029621,(864) 231-2600,http://www.patrickbharrispsychiatrichospital.com/index.htm
6048,3729203,(803) 935-6281,http://www.scdmh.org
6049,5029210,(803) 896-2271,http://www.doc.sc.gov/institutions/brci.jsp
6050,9729118,(803) 534-2328,http://www.mccordcenter.com
6051,6738012,(731) 772-4110,http://www.haywoodparkcommunity.com
6052,5624503,(434) 200-4000,http://vbh.centrahealth.com/
6053,8529203,(803) 898-1593,https://www.state.sc.us/dmh/dir_facilities.htm
6054,11029303,(864) 594-9600,http://sri.ernesthealth.com/
6055,2929505,(843) 674-2500,http://www.carolinashospital.com
6056,3829406,(843) 820-7762,http://www.healthsouthcharleston.com
6057,324450,(540) 458-3300,http://www.carilionclinic.org/carilion/csjh
6058,16643078,(937) 653-5231,http://www.health-partners.org
6059,30576054,(817) 605-2500,http://www.cookchildrens.org/aboutus/companies/pages/northeasthospital.aspx
6060,58675219,(214) 559-5000,http://www.tsrhc.org
6061,73175024,(469) 303-7000,https://www.childrens.com/location-landing/locations-and-directions/childrens-health-plano
6062,12323666,(757) 736-1000,http://www.sentara.com/hospitalsfacilities/hospitals/careplex/pages/careplex.aspx
6063,224445,(540) 839-7000,www.bathhospital.org
6064,5599166,(509) 775-3333,www.fcphd.org
6065,1298816,(509) 682-2531,lakechelancommunityhospital.com
6066,165070546,(337) 785-8003,NOT AVAILABLE
6067,16144512,(330) 729-2929,http://www.mercy.com/youngstown/ho_sebhc.aspx
6068,160770812,(225) 663-2881,http://www.apollo-bhh.com/
6069,8859636,(877) 468-8387,http://www.montana.va.gov/
6070,6943420,(419) 461-1057,http://www.physicianschoicehospital.com
6071,9198502,(360) 754-5858,http://www.capitalmedical.com
6072,154780120,(303) 334-1100,NOT AVAILABLE
6073,10581625,(970) 824-9411,www.memorialhealthsystem.com
6074,154280109,(720) 455-2500,NOT AVAILABLE
6075,2180303,(720) 854-7000,www.bch.org
6076,9181004,(719) 546-6000,http://www.havenwarheroes.com/
6077,126,(336) 564-4000,https://www.novanthealth.org/kernersville-medical-center.aspx
6078,178827104,(336) 794-3550,http://oldvineyardbhs.com/
6079,37,(910) 907-6000,http://www.wamc.amedd.army.mil/
6080,4744223,(330) 971-7000,http://www.westernreservehospital.org
6081,8127705,(919) 286-0411,http://www.durham.va.gov/
6082,8528301,(910) 488-2120,http://www.fayettevillenc.va.gov/
6083,15844621,(740) 922-2800,http://www.trinitytwincity.org
6084,283544,(208) 476-4555,http://www.smh-cvhc.org
6085,583544,(208) 476-4511,http://healthandwelfare.idaho.gov
6086,2483843,(208) 882-4511,http://www.gritman.org
6087,1597015,NOT AVAILABLE,https://healthy.kaiserpermanente.org
6088,3597222,NOT AVAILABLE,http://oregon.providence.org/patients/facilities/providence-milwaukie-hospital/pages/default.aspx
6089,797103,NOT AVAILABLE,www.columbiamemorial.com
6090,3897138,NOT AVAILABLE,http://www.providence.org
6091,3483837,(208) 784-1221,http://www.shoshonehealth.com
6092,2114203,(716) 859-5600,http://www.kaleidahealth.org/bgmc/
6093,1283861,(208) 245-5551,http://www.bchmed.org
6094,697225,NOT AVAILABLE,www.cedarhillshospital.com/
6095,4413365,(315) 823-1000,http://www.bassett.org/little-falls-hospital/
6096,2597015,NOT AVAILABLE,www.mcmc.net
6097,6697828,NOT AVAILABLE,www.wchcd.org
6098,197216,NOT AVAILABLE,www.adventisthealthnw.com
6099,1797227,NOT AVAILABLE,www.legacyhealth.org
6100,2097030,NOT AVAILABLE,www.legacyhealth.org
6101,2197210,NOT AVAILABLE,www.legacyhealth.org
6102,2797223,NOT AVAILABLE,http://www.ohsu.edu
6103,6197141,NOT AVAILABLE,http://www.tcgh.com
6104,1297838,NOT AVAILABLE,http://www.gsmc.org/
6105,1983530,(208) 983-1700,http://www.syringahospital.org
6106,183864,(208) 263-1441,http://www.bonnergeneral.org/index.php
6107,3697132,NOT AVAILABLE,http://oregon.providence.org/patients/facilities/providence-newberg-medical-center/pages/default.aspx
6108,3197836,NOT AVAILABLE,http://www.morrowcountyhealthdistrict.org
6109,4997383,NOT AVAILABLE,santiamhospital.org  santiamhospital.org
6110,3783638,(208) 634-2221,http://www.mccallhosp.org
6111,4383611,(208) 382-4242,http://www.cascademedicalcenter.net
6112,3883467,(208) 756-5600,www.steelemh.com
6113,4797367,NOT AVAILABLE,www.samhealth.org
6114,4897365,NOT AVAILABLE,www.samhealth.org
6115,2414220,(716) 434-9111,http://www.chsbuffalo.org/facilities/hospitals/mhob
6116,2612455,(845) 586-2631,http://www.hahv.org/find-care/locations/margaretville-hospital/
6117,2714217,(716) 447-6100,http://www.chsbuffalo.org/facilities/hospitals/kmh
6118,3414263,(716) 845-2300,http://www.roswellpark.org
6119,3712883,(518) 585-2831,www.interlakeshealth.com
6120,3812983,(518) 891-4141,http://www.adirondackhealth.org/locations/adirondack-medical-center-at-saranac-lake/
6121,4613607,(315) 482-2511,http://www.riverhospital.org
6122,4913346,(315) 824-1100,http://www.communitymemorial.org
6123,5014620,(585) 473-2200,https://www.urmc.rochester.edu/highland.aspx
6124,5213618,(315) 493-1000,http://www.carthagehospital.com
6125,6111561,(516) 897-1000,http://longbeachmedicalcenter.org/
6126,6311580,(516) 256-6000,https://www.northwell.edu/find-care/locations/long-island-jewish-valley-stream
6127,6711714,(516) 579-6000,http://stjosephhospital.chsli.org/
6128,6811530,(516) 705-2525,http://www.mercymedicalcenter.chsli.org
6129,7411548,(516) 562-6000,http://www.stfrancisheartcenter.com/index.html
6130,7713440,(315) 338-7000,http://www.romehospital.org
6131,7813501,(315) 801-8100,http://www.stemc.org
6132,8113215,(315) 492-5953,http://www.upstate.edu/
6133,8614456,(315) 787-4000,http://www.flhealth.org
6134,8914424,(585) 396-6000,http://www.thompsonhealth.com
6135,9010990,(845) 986-2276,http://www.stanthonycommunityhosp.org
6136,9112771,(845) 856-5351,http://www.bonsecourscommunityhosp.org
6137,737766,(423) 907-1200,http://www.tennovaeast.com/locations/lafollette-medical-center
6138,2457382,(605) 539-1201,http://www.averaweskota.org
6139,6557066,(605) 589-2100,http://www.stmichaels-bhfp.org
6140,1987102,(505) 727-8000,http://www.lovelace.com/albuquerque-hospital/lovelace-medical-center
6141,15798029,(425) 313-4000,http://www.swedish.org/
6142,4557702,(605) 355-2500,https://www.ihs.gov/greatplains/healthcarefacilities/rapidcity/
6143,15637091,(931) 359-6241,http://www.mauryregional.com
6144,15098498,(253) 756-2504,https://www.dshs.wa.gov/bha/division-state-hospitals/child-study-and-treatment-center
6145,9710512,(845) 279-5711,http://www.health-quest.org/home_phc.cfm?id=10
6146,9812180,(518) 268-5000,http://www.setonhealth.org/st_marys/index.cfm
6147,3057013,(605) 987-2751,http://www.keystonetreatment.com/
6148,3140831,(606) 573-8100,http://www.arh.org/locations/harlan.aspx
6149,10310970,(845) 364-2150,http://rocklandgov.com/departments/hospitals/
6150,3442701,(270) 769-3100,http://www.healthsouthlakeview.com
6151,10413669,(315) 393-3600,http://www.claxtonhepburn.org
6152,10513642,(315) 287-1000,http://www.ejnoble.com
6153,6057105,(605) 322-3300,http://southdakota.selectspecialtyhospitals.com/
6154,10813690,(315) 848-3351,http://www.cliftonfinehospital.org
6155,11112308,(518) 382-4500,http://www.nehealth.com/medical_care/sunnyview_rehabilitation_hospital
6156,11212043,(518) 234-2511,http://www.bassett.org/cobleskill-hospital/
6157,11414865,(607) 535-7121,http://www.schuylerhospital.org
6158,2021225,(410) 350-3201,http://www.harborhospital.org
6159,1321215,(410) 601-2204,http://www.lifebridgehealth.org/levindale/levindale2.aspx
6160,2621209,(410) 578-5050,http://www.mwph.org
6161,2803820,(603) 742-5252,http://www.wdhospital.com
6162,2003458,(603) 924-7191,http://www.monadnockhospital.org
6163,2103257,(603) 526-2911,http://www.newlondonhospital.org
6164,9040509,(859) 268-3750,http://www.sjhlex.org/system-locations-saint-joseph-east-lexington-ky-hospital
6165,13012401,(845) 338-2500,http://www.hahv.org/marys-ave-campus/
6166,13510601,(914) 681-0600,http://www.wphospital.org
6167,14710708,(914) 787-1000,http://www.nyplawrence.org/
6168,3742066,(270) 251-4100,http://www.jacksonpurchase.com
6169,14914527,(315) 531-2000,http://www.flhealth.org
6170,15010456,(718) 409-7742,http://www.bronxcare.org
6171,3821742,(301) 745-4140,http://www.wmhc.us
6172,15814550,(585) 786-8940,http://www.wcchs.net
6173,17311237,(718) 963-7272,http://www.wyckoffhospital.org
6174,18110021,(212) 434-2060,http://www.lenoxhillhospital.org
6175,19210304,(718) 390-6000,http://rumcsi.org/main/behavioralhealth.aspx
6176,19411355,(718) 670-5918,http://www.flushinghospital.org
6177,19811691,(718) 868-7320,http://www.ehs.org
6178,2461832,(217) 554-3000,http://www.danville.va.gov/
6179,2942102,(270) 793-1000,http://www.greenviewhospital.com
6180,8442103,(270) 843-1199,http://www.rivendellbehavioral.com
6181,114210457,(718) 901-8800,http://www.bronxcare.org
6182,114312308,(518) 243-4000,http://www.ellismedicine.org/
6183,115014127,(716) 662-0500,http://www.chsbuffalo.org/facilities/diagnostic/mercyambulatorycarecenter
6184,12241858,(606) 633-3500,http://www.arh.org/whitesburg
6185,115610034,(212) 932-4000,http://www.nyp.org/allenhospital
6186,115910567,(914) 737-9000,http://www.hvhc.org
6187,116014437,(585) 335-6001,http://www.noyes-health.org/
6188,116112572,(845) 871-3001,http://www.healthquest.org/rhinebeck/northern-dutchess-hospital.aspx
6189,116513126,(315) 349-5526,http://www.oswegohealth.org
6190,116610021,(212) 327-7511,https://www.rucares.org/
6191,13562016,(217) 942-6946,www.boydhcs.org/
6192,9162959,(618) 998-7000,http://www.heartlandregional.com
6193,118610019,(212) 523-7225,http://www.roosevelthospitalnyc.org/index.aspx
6194,2508053,(856) 988-8778,http://www.marltonrehab.com
6195,119310038,(212) 312-5175,http://www.nyp.org/lowermanhattan
6196,119810605,(914) 948-0050,http://www.burke.org/
6197,119914843,NOT AVAILABLE,NOT AVAILABLE
6198,121114830,(607) 937-7200,https://www.guthrie.org/location/guthrie-corning-hospital
6199,10510548,NOT AVAILABLE,http://www.hudsonvalley.va.gov/
6200,25411701,(631) 789-7225,http://www.brunswickhospitalcenter.org/
6201,3062052,(618) 498-6402,http://www.jch.org
6202,6321550,(301) 533-4173,http://www.gcmh.com
6203,57277665,(409) 296-6000,http://www.winniehospital.com
6204,7076821,(325) 365-2531,http://www.ballingerhospital.org
6205,9877836,(979) 567-3245,http://www.st-joseph.org/
6206,10679225,(940) 852-5131,http://www.chillicothehospital.org
6207,16977434,(979) 234-5571,http://www.ricemedicalcenter.net/
6208,17276837,(325) 869-5911,http://www.conchocountyhospital.com
6209,21679035,(806) 250-2754,http://www.parmermedicalcenter.com
6210,24575948,NOT AVAILABLE,http://sabinecountyhospital.com/
6211,31275766,(903) 541-4500,https://www.tmfhc.org/maps-and-locations/locations-profile/?id=9
6212,33676550,(254) 519-8165,http://www.mplex.org/about-us/rollins-brook
6213,5021237,(443) 777-7850,http://www.medstarfranklin.org
6214,5121204,(443) 849-2000,http://www.gbmc.org
6215,39576252,(940) 759-2271,http://muensterhospital.com/
6216,961605,(309) 680-1500,http://www.khpeoria.com/
6217,861614,(309) 691-1000,http://www.proctor.org
6218,50476950,(325) 387-2521,http://www.sonora-hospital.org
6219,2060624,(773) 826-6400,http://www.rmlspecialtyhospital.org
6220,2460635,(773) 622-5400,http://www.shrinershospitalsforchildren.org/hospitals/locations/chic ago.aspx
6221,2960164,(708) 345-8100,http://www.kindrednorthlake.com/
6222,1360649,(773) 363-6700,http://www.larabida.org/
6223,8360461,(708) 747-4000,http://www.stjameshhc.org
6224,9660426,(708) 333-2300,http://www.ingallshealthsystem.org
6225,11460160,(708) 938-7201,https://www.westlakehosp.com/home
6226,12460115,(815) 756-1521,http://www.kishhospital.org
6227,2840324,(502) 868-1100,http://www.georgetowncommunityhospital.com
6228,9941017,(859) 344-2000,http://www.stelizabeth.com
6229,5726003,(304) 234-0500,http://weat.com/site6/
6230,2025526,(304) 757-1700,http://www.camc.org
6231,4541101,(606) 327-4401,http://www.kdmc.com
6232,925709,(304) 525-7801,http://www.batemanhospital.org
6233,5626105,(304) 420-1300,http://www.healthsouthwesternhills.com
6234,540361,(859) 987-1000,http://www.bourbonhospital.com
6235,2741042,(859) 426-2400,http://www.gatewayflorence.com/
6236,9262226,(618) 233-7750,http://www.memhosp.com
6237,7761032,(815) 235-4131,http://www.fhn.org
6238,173204330,(877) 421-8263,https://www.maine.va.gov/
6239,6061554,(309) 347-1151,http://www.pekinhospital.org
6240,6442071,(270) 762-1100,http://www.murrayhospital.org
6241,2240004,(502) 350-5000,http://www.flaget.com
6242,6241472,(606) 743-3186,http://www.arh.org
6243,1473103,(405) 232-8000,http://curahealth.com/our-hospitals/oklahomacity-2/
6244,8573110,(405) 739-0800,http://www.encore-healthcare.com/specialty_midwest/index.aspx
6245,13273096,(580) 772-5551,http://www.weatherfordhospital.com
6246,3574354,(918) 542-6611,http://www.integris-health.com
6247,10574020,(918) 358-2501,http://www.clevelandareahospital.com
6248,10874637,(918) 642-3291,http://www.hmccah.com
6249,10773933,(580) 544-2501,http://www.cimarronmemorialhospital.org
6250,2557231,(605) 854-3329,http://www.avera.org/
6251,3957785,(605) 720-2400,http://www.regionalhealth.com/our-locations/regional- hospitals/sturgis-regional-hospital.aspx
6252,15161254,(309) 944-6431,http://www.hammondhenry.com
6253,17562454,(618) 546-2514,http://www.crawfordmh.org
6254,18062278,(618) 282-3831,http://www.redbudhospital.com
6255,17162568,(217) 824-3331,http://www.taylorvillememorial.org
6256,17762881,(618) 548-3194,http://www.sthcares.org
6257,1099508,(907) 562-2211,www.providence.org/alaska/default.htm
6258,14773071,(405) 307-2800,http://www.jdmc.org
6259,899508,(907) 276-1131,http://www.alaskaregional.com/
6260,399603,(907) 235-8101,http://www.sphosp.com/
6261,1899835,(907) 747-3241,www.sitkahospital.org
6262,2599833,(907) 772-4291,http://www.pmc-health.com/
6263,112208,(518) 454-1550,http://www.sphcs.org
6264,214727,(585) 968-2000,http://www.cubamemorialhospital.com
6265,14637317,(423) 496-5511,http://www.copperbasin.org
6266,16538104,(901) 523-8990,http://www.memphis.va.gov/
6267,6237841,(423) 569-8521,http://www.scottcounty.com/healthcare/hospital
6268,1137643,(423) 542-1300,http://www.msha.com/hospitals/sycamore_shoals_hospital_l_elizabethton_tn.aspx
6269,15337110,(931) 815-4134,http://www.sthealth.com/locations/saint-thomas-river-park-hospital
6270,1438551,(931) 243-3581,http://www.cumberlandriverhospital.com
6271,5659403,(406) 455-5003,www.benefis.org
6272,11237030,(615) 735-1560,http://www.myriverviewmedical.com/
6273,19010044,(212) 848-6000,http://www.nychealthandhospitals.org/coler/
6274,7437412,(423) 894-7870,http://parkridgeeasthospital.com/
6275,7537421,(423) 894-4220,http://parkridgevalley.com/about/
6276,1637355,(931) 728-3586,http://www.urmchealthcare.com
6277,4238068,(901) 465-3594,http://www.methodisthealth.org
6278,16738019,(901) 476-2621,http://www.baptistonline.org/tipton/
6279,7837404,(423) 495-2525,http://www.memorial.org
6280,16138464,(931) 762-6571,http://southerntnlawrenceburg.com/
6281,5937748,(865) 882-1323,http://www.roanemedical.com
6282,12637375,(931) 598-5691,http://www.southerntnsewanee.com/
6283,4538343,(731) 784-2321,http://www.wth.net
6284,16338358,(731) 686-1591,http://www.wth.org/locations/milan-general-hospital
6285,4638478,(931) 363-7531,http://www.southerntennessee.com/
6286,4937061,(931) 289-4211,http://www.patientschoicemedicalcenter.com/
6287,6437033,(931) 729-4271,http://www.sthealth.com/locations/saint-thomas-hickman-hospital
6288,6837857,(423) 921-7000,http://www.wellmont.org
6289,11038237,(731) 587-4261,http://www.tennovawest.com/locations/tennova-healthcare-volunteer-martin
6290,3737916,(865) 541-8000,http://www.etch.com
6291,3837923,(865) 373-1001,http://www.yesparkwest.com
6292,13637934,(865) 218-7011,http://www.tennovaeast.com/locations/turkey-creek-medical-center
6293,13737934,(865) 218-6011,NOT AVAILABLE
6294,14537684,(423) 926-1171,http://www.mountainhome.va.gov/
6295,4737745,(423) 787-5000,http://www.laughlinmemorial.org
6296,10837920,(865) 541-2615,www.selectspecialtyhospitals.com
6297,192974132,(713) 660-0557,https://tulsaer.com/
6298,16538120,(901) 226-4200,http://www.baptistonline.org/restorative-care/
6299,1693721,(423) 499-2300,http://parkridgevalley.com/service/adult-and-senior-care
6300,17337203,(615) 284-5555,http://www.sthealth.com/locations/saint-thomas-midtown-hospital
6301,17738105,(901) 595-3301,https://www.stjude.org/
6302,17837185,(931) 296-4203,http://www.threerivershospital.com/
6303,16511229,(718) 692-5300,http://www.nych.com
6304,18037212,(615) 320-7600,http://www.vanderbiltstallworthrehab.com/
6305,17937129,(615) 867-1111,http://www.trustpointhospital.com/
6306,16438138,(901) 275-3303,http://www.baptistrehab.com/
6307,3166749,(620) 365-1021,http://www.allencountyhospital.com
6308,6166211,(913) 529-1801,http://www.dshospital.net
6309,1667054,(620) 723-3341,http://www.kcmh.net
6310,2700698,(787) 856-1000,http://www.hmyauco.com
6311,13667878,(620) 384-7461,http://www.hamiltoncountyhospital.net
6312,10866209,(913) 498-6000,http://www.menorahmedicalcenter.com
6313,10766211,(913) 491-2400,http://www.midamericarehabhospital.com
6314,6566219,(913) 322-7408,http://www.mishhospital.com/
6315,10167473,(785) 346-2121,http://www.ocmh.org
6316,13967672,(785) 743-2182,http://www.tclmh.org
6317,100614,(787) 650-1030,NOT AVAILABLE
6318,200613,(787) 650-7272,NOT AVAILABLE
6319,400631,(787) 829-5010,NOT AVAILABLE
6320,500674,(787) 621-3322,NOT AVAILABLE
6321,800694,(787) 858-1580,NOT AVAILABLE
6322,1000676,(787) 877-8000,http://www.hscbpr.org
6323,1300680,(787) 832-0404,NOT AVAILABLE
6324,1900714,(787) 839-3232,NOT AVAILABLE
6325,17777437,(979) 543-6251,http://www.ecmh.org
6326,14567226,(316) 634-0090,http://www.ksrc.org
6327,15267206,(316) 634-3400,http://www.via-christi.org
6328,2300717,(787) 840-8686,http://www.hospitaldamas.com
6329,2400733,(787) 848-5600,http://www.drpila.com
6330,2900960,(787) 620-4747,http://himasanpablo.com/hospitales/
6331,3000960,(787) 620-8181,http://www.hospitalhermanosmelendez.net
6332,4500939,(787) 758-8383,NOT AVAILABLE
6333,4900919,(787) 641-2323,http://www.paviahealth.com
6334,5000914,(787) 727-1000,http://www.sanjorgechildrenshospital.com
6335,6000919,(787) 758-2000,http://www.auxiliomutuo.com
6336,6300936,(787) 758-8019,NOT AVAILABLE
6337,6800910,(787) 999-7620,http://www.tuhospitalfamiliar.com
6338,496913,(671) 647-2552,http://www.gmha.org/gmha_new/
6339,696940,(680) 488-2552,NOT AVAILABLE
6340,396799,(684) 633-4590,NOT AVAILABLE
6341,679106,(806) 212-2000,http://www.bsahs.org/
6342,2278701,(512) 324-5825,http://www.seton.net/locations/brackenridge/
6343,2578704,(512) 447-2211,http://www.southaustinmc.com
6344,2975001,(469) 248-3900,http://www.methodisthospitalforsurgery.com/
6345,3379501,(325) 823-3231,NOT AVAILABLE
6346,3578756,(512) 407-7000,http://www.hearthospitalofaustin.com/
6347,3778759,(512) 324-6900,http://www.seton.net/locations/northwest/
6348,3878737,(512) 324-9000,http://www.seton.net/locations/southwest/
6349,5676022,(817) 848-4602,http://www.texashealth.org
6350,8776426,NOT AVAILABLE,http://www.ntchospital.org
6351,8979316,(806) 637-3551,http://www.brownfield-rmc.org
6352,9375010,(972) 394-2255,http://www.baylorhealth.com
6353,9579014,(806) 323-6422,http://www.hchdst.org
6354,10078613,(512) 528-7000,http://www.cedarparkregional.com
6355,10876033,(817) 641-2551,http://www.texashealth.org
6356,11077327,(281) 592-5400,http://www.ddhclv.com
6357,11578934,(979) 732-2371,http://www.columbusch.com
6358,75934239,(941) 917-7760,http://www.smh.com/p.aspx?p=17
6359,77232960,(772) 563-4666,http://indian-river.fl.us/health/hospitals/emotional.html
6360,77333136,(305) 355-8234,http://www.jhsmiami.org/body.cfm?id=53
6361,15678840,(830) 778-3658,http://www.vvrmc.org/
6362,79033612,(813) 977-8700,http://www.northsidemhc.org/
6363,15776210,(940) 384-3535,http://www.dentonregional.com
6364,78634102,(239) 436-5000,http://www.nchmd.org
6365,15875020,(903) 416-4000,http://www.texomamedicalcenter.net
6366,80332563,(850) 932-9375,http://thefriary.bhcpns.org/thefriary/
6367,80433484,(561) 495-1000,http://www.delraymedicalctr.com/en-us/pages/default.aspx
6368,16678017,(830) 965-2003,NOT AVAILABLE
6369,79632606,(352) 265-5497,http://www.shands.org/hospitals/vista/
6370,80233325,(954) 370-0200,http://realpages.com/sites/sunriseregional/index.html
6371,16779027,(806) 647-2191,http://www.plainsmemorial.com
6372,17378539,(956) 388-6000,http://www.edinburgregional.com/
6373,17478539,(956) 618-4444,http://www.cornerstoneregional.com/
6374,18779936,(915) 598-4240,http://physiciansmedcenter.com/
6375,19575028,(469) 322-7000,http://www.phfmtexas.com/
