objectid,id,source,sourcedate,val_method,val_date
6945,4829690,http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
6946,2129672,http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
6947,229307,http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/,8/10/2019 0:00,IMAGERY/OTHER,10/3/2013 0:00
6948,12466538,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
6949,666720,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/17/2020 0:00
6950,6899362,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6951,3566801,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/17/2020 0:00
6952,8567114,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/17/2020 0:00
6953,9567654,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/17/2020 0:00
6954,9966061,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/17/2020 0:00
6955,10066064,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/17/2020 0:00
6956,1429203,http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/,8/10/2019 0:00,IMAGERY/OTHER,3/24/2020 0:00
6957,4698948,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6958,4498002,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6959,10498034,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6960,5298223,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6961,7398823,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY/OTHER,4/6/2020 0:00
6962,6499133,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6963,4199202,http://www.doh.wa.gov/dataandstatisticalreports/healthcareinwashington/hospitalandpatientdata/hospitalfinancialdata.aspx,8/2/2012 0:00,IMAGERY,4/6/2020 0:00
6964,7499328,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6965,3599210,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6966,199022,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6967,10598272,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6968,5498033,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6969,7598331,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6970,7199347,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6971,7698520,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6972,8798310,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6973,6298383,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6974,11198166,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6975,196496796,https://data.hawaii.gov/health/hospitals-in-hawaii/rwns-g4bn/data,9/19/2019 0:00,IMAGERY/OTHER,5/7/2020 0:00
6976,7798221,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6977,1199362,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6978,11098112,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6979,11298125,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6980,3098926,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6981,3198620,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6982,5098034,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6983,11698686,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6984,298431,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6985,5698557,http://www.doh.wa.gov/dataandstatisticalreports/healthcareinwashington/hospitalandpatientdata/hospitalfinancialdata.aspx,8/2/2012 0:00,IMAGERY,4/6/2020 0:00
6986,8898405,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6987,798584,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6988,598841,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6989,3999216,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6990,12298315,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6991,6398278,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6992,7099156,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6993,1398855,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6994,1498624,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6995,2099159,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6996,134,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY/OTHER,4/6/2020 0:00
6997,2199344,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
6998,2598632,http://www.doh.wa.gov/dataandstatisticalreports/healthcareinwashington/hospitalandpatientdata/hospitalfinancialdata.aspx,8/2/2012 0:00,IMAGERY,4/6/2020 0:00
6999,8398225,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7000,6599350,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7001,1999207,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7002,8199114,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7003,5398206,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7004,196360451,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY/OTHER,5/7/2020 0:00
7005,2499109,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7006,11398506,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7007,3399163,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY/OTHER,4/6/2020 0:00
7008,6798848,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7009,14998166,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY/OTHER,4/6/2020 0:00
7010,2698225,http://www.doh.wa.gov/dataandstatisticalreports/healthcareinwashington/hospitalandpatientdata/hospitalfinancialdata.aspx,8/2/2012 0:00,IMAGERY,4/6/2020 0:00
7011,8498837,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7012,9498146,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7013,10298109,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7014,3699204,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7015,2398273,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7016,1798672,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7017,998065,http://www.doh.wa.gov/dataandstatisticalreports/healthcareinwashington/hospitalandpatientdata/hospitalfinancialdata.aspx,8/2/2012 0:00,IMAGERY,4/6/2020 0:00
7018,9598663,http://www.doh.wa.gov/dataandstatisticalreports/healthcareinwashington/hospitalandpatientdata/hospitalfinancialdata.aspx,8/2/2012 0:00,IMAGERY,4/6/2020 0:00
7019,4299205,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7020,11898332,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7021,10998022,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7022,11598003,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7023,698405,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7024,15698541,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY/OTHER,4/6/2020 0:00
7025,9698107,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7026,10798122,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7027,5998020,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7028,3898114,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7029,12198052,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7030,10898405,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7031,6198812,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7032,2999336,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7033,12498134,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7034,4898195,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7035,498438,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7036,9998133,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7037,5798055,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7038,1898433,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7039,9798108,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7040,9098101,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7041,10398902,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7042,6098494,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7043,8998239,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7044,1699111,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7045,1598586,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7046,6998801,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
7047,106168123,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7048,6368620,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7049,8569301,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7050,6568978,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7051,106268502,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7052,5968825,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7053,5169337,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7054,105668124,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7055,107368848,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7056,104968122,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7057,105868526,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7058,107568769,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7059,106968847,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7060,105068661,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7061,105968510,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7062,106068803,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7063,5068114,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7064,7568355,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7065,8968446,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7066,6069130,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7067,10268105,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7068,8469021,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7069,2468701,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7070,6668361,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7071,7368939,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7072,7268640,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7073,2769343,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7074,5569138,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7075,4069101,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7076,7668873,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7077,1168822,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7078,107168845,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7079,9968131,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7080,8868850,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7081,9468509,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7082,1568506,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7083,1668826,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7084,104868506,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7085,4468901,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7086,4968008,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7087,106668434,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7088,1068818,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7089,3468025,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7090,10068022,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7091,8369336,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7092,5768198,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7093,2668144,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7094,1968305,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7095,6168746,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7096,9768701,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7097,3868045,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7098,2269153,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7099,8068420,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7100,5868047,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7101,5369140,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7102,768949,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7103,106769154,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7104,3069361,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7105,168714,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7106,1768066,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7107,106868502,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7108,10168124,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7109,10969162,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7110,4169162,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/16/2016 0:00,IMAGERY,4/7/2020 0:00
7111,3368788,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7112,968410,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,7/12/2012 0:00,IMAGERY,4/7/2020 0:00
7113,568370,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7114,7468781,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,7/12/2012 0:00,IMAGERY,4/7/2020 0:00
7115,869022,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/7/2020 0:00
7116,2568862,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7117,5468359,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7118,8168970,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY,4/7/2020 0:00
7119,184168803,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,8/9/2019 0:00,IMAGERY/OTHER,5/6/2020 0:00
7120,11266212,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7121,17766739,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7122,72,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY/OTHER,4/17/2020 0:00
7123,13266606,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/17/2020 0:00
7124,12666204,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7125,15567207,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7126,7266502,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7127,73,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY/OTHER,4/16/2020 0:00
7128,14967235,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7129,14667214,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7130,4966002,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7131,13867880,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7132,12967756,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7133,10566212,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7134,2267701,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7135,767432,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7136,1066901,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7137,157966871,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY/OTHER,4/16/2020 0:00
7138,867337,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7139,2467029,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7140,9066508,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7141,172366062,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7142,9867749,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7143,6967547,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7144,3367439,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7145,176466604,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7146,4566743,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7147,5367642,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7148,13767879,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7149,12167572,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7150,4866945,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7151,1867601,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
7152,10666221,http://www.kdheks.gov/bhfr/fac_list/,5/30/2013 0:00,IMAGERY,4/16/2020 0:00
